"daily"
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
2014-06-23,sugar beet/,3,1916.6,872.8,932.5,932.5,0.8137,0.7493,0.278,0.267,0.148,0.278,0.267,0.148,0.0511,0.0495,0.0494,16.1892,23.2223
2014-06-24,sugar beet/,3,2048.4,926.3,1053.3,1053.3,0.8702,1.3985,0.267,0.261,0.148,0.267,0.261,0.148,0.0511,0.0495,0.0494,15.5229,21.5806
2014-06-25,sugar beet/,3,2188.6,982.4,1189.3,1189.3,0.9237,2.1008,0.265,0.258,0.148,0.265,0.258,0.148,0.0511,0.0495,0.0494,15.8679,22.5549
2014-06-26,sugar beet/,3,2334.1,1039.8,1338.7,1338.7,0.9799,16.1613,0.305,0.314,0.182,0.305,0.314,0.182,0.0511,0.0495,0.0494,16.2421,22.9736
2014-06-27,sugar beet/,3,2392.9,1062.7,1401.7,1401.7,1.0373,22.3141,0.42,0.324,0.271,0.42,0.324,0.271,0.0511,0.0495,0.0494,12.8029,2.0059
2014-06-28,sugar beet/,3,2515,1109.7,1538.9,1538.9,1.0602,0.3575,0.305,0.319,0.318,0.305,0.319,0.318,0.0511,0.0495,0.0494,13.2838,19.2041
2014-06-29,sugar beet/,3,2688,1175.1,1742.6,1742.6,1.1071,0,0.279,0.304,0.309,0.279,0.304,0.309,0.0511,0.0495,0.0494,13.7646,28.7431
2014-06-30,sugar beet/,3,2855.5,1237.3,1951.6,1951.6,1.1725,0,0.254,0.295,0.302,0.254,0.295,0.302,0.0511,0.0495,0.0494,16.7992,25.8381
2014-07-01,sugar beet/,3,3042.4,1304.9,2201.9,2201.9,1.2348,0,0.223,0.285,0.296,0.223,0.285,0.296,0.0511,0.0495,0.0494,20.9642,28.2706
2014-07-02,sugar beet/,4,3199,1360.8,2425.6,2425.6,1.3022,4.1107,0.232,0.275,0.29,0.232,0.275,0.29,0.051,0.0495,0.0494,21.5854,23.4271
2014-07-03,sugar beet/,4,3360.2,1418.4,2667.8,2667.8,1.3578,0,0.206,0.266,0.284,0.206,0.266,0.284,0.051,0.0495,0.0494,18.2871,24.644
2014-07-04,sugar beet/,4,3496.5,1467.2,2883.4,2883.4,1.4149,0,0.186,0.258,0.279,0.186,0.258,0.279,0.051,0.0495,0.0494,18.8021,20.6624
2014-07-05,sugar beet/,4,3640.6,1518.7,3124.5,3124.5,1.463,0,0.167,0.25,0.274,0.167,0.25,0.274,0.051,0.0495,0.0494,19.8604,22.2294
2014-07-06,sugar beet/,4,3779.6,1568.5,3370.4,3370.4,1.5137,0,0.15,0.241,0.268,0.15,0.241,0.268,0.051,0.0495,0.0494,19.5854,21.8595
2014-07-07,sugar beet/,4,3883.4,1605.7,3565.5,3565.5,1.5624,0,0.136,0.233,0.262,0.136,0.233,0.262,0.051,0.0495,0.0494,21.0729,16.4014
2014-07-08,sugar beet/,4,4014.6,1652.7,3827.8,3827.8,1.5986,0.0554,0.118,0.222,0.255,0.118,0.222,0.255,0.051,0.0495,0.0494,21.2496,21.6562
2014-07-09,sugar beet/,4,4145.3,1699.6,4106.7,4106.7,1.6442,2.0328,0.122,0.213,0.249,0.122,0.213,0.249,0.051,0.0494,0.0494,21.2688,22.554
2014-07-10,sugar beet/,4,4250.2,1737.3,4344.9,4344.9,1.6894,1.4409,0.121,0.207,0.244,0.121,0.207,0.244,0.051,0.0494,0.0494,20.3313,18.6214
2014-07-11,sugar beet/,4,4333.8,1767.2,4547.4,4547.4,1.7256,4.9391,0.156,0.202,0.239,0.156,0.202,0.239,0.051,0.0494,0.0494,20.6154,15.302
2014-07-12,sugar beet/,4,4457.7,1811.9,4871.3,4871.3,1.7541,0,0.138,0.193,0.231,0.138,0.193,0.231,0.051,0.0494,0.0493,23.3663,24.3605
2014-07-13,sugar beet/,4,4570.7,1852.6,5187.6,5187.6,1.7965,0.5145,0.122,0.185,0.223,0.122,0.185,0.223,0.051,0.0494,0.0493,20.5725,22.9323
2014-07-14,sugar beet/,4,4685.3,1893.9,5532.2,5532.2,1.835,0,0.109,0.178,0.215,0.109,0.178,0.215,0.051,0.0494,0.0493,20.7858,24.3998
2014-07-15,sugar beet/,4,4771.1,1924.8,5813.2,5813.2,1.8738,0,0.103,0.172,0.207,0.103,0.172,0.207,0.051,0.0494,0.0493,23.5413,19.7091
2014-07-16,sugar beet/,4,4856.6,1955.8,6119.7,6119.7,1.9026,0.6722,0.1,0.166,0.201,0.1,0.166,0.201,0.051,0.0494,0.0493,23.6758,21.1377
2014-07-17,sugar beet/,4,4948.1,1988.9,6481.2,6481.2,1.9311,0.4692,0.099,0.162,0.195,0.099,0.162,0.195,0.051,0.0494,0.0493,24.8183,24.3936
2014-07-18,sugar beet/,4,5020.5,2015.2,6798.9,6798.9,1.9616,0.7405,0.098,0.158,0.189,0.098,0.158,0.189,0.051,0.0494,0.0493,24.5613,21.2159
2014-07-19,sugar beet/,4,5105.4,2046.2,7209.9,7209.9,1.9854,0,0.097,0.154,0.183,0.097,0.154,0.183,0.051,0.0494,0.0493,21.9588,26.0654
2014-07-20,sugar beet/,4,5181,2073.8,7615.6,7615.6,2.0135,0,0.096,0.15,0.178,0.096,0.15,0.178,0.051,0.0494,0.0493,21.4629,25.159
2014-07-21,sugar beet/,4,5228.8,2091.3,7901.5,7901.5,2.0382,1.0102,0.098,0.148,0.175,0.098,0.148,0.175,0.051,0.0494,0.0493,20.6063,17.5549
2014-07-22,sugar beet/,4,5276.5,2108.8,8222,8222,2.0534,0.1734,0.097,0.144,0.171,0.097,0.144,0.171,0.051,0.0494,0.0493,20.4375,19.6201
2014-07-23,sugar beet/,4,5336,2130.8,8673.5,8673.5,2.0685,0,0.096,0.141,0.167,0.096,0.141,0.167,0.051,0.0494,0.0493,20.5825,26.6064
2014-07-24,sugar beet/,4,5383.9,2148.7,9092.2,9092.2,2.0877,0,0.095,0.138,0.164,0.095,0.138,0.164,0.051,0.0494,0.0493,20.8071,24.44
2014-07-25,sugar beet/,4,5420.7,2162.4,9472.5,9472.5,2.1028,0.9503,0.096,0.135,0.161,0.096,0.135,0.161,0.051,0.0494,0.0493,21.5717,21.9547
2014-07-26,sugar beet/,4,5453.8,2175,9886.4,9886.4,2.1141,0,0.095,0.131,0.159,0.095,0.131,0.159,0.051,0.0494,0.0493,21.5008,23.9693
2014-07-27,sugar beet/,4,5483.7,2186.6,10348.6,10348.6,2.1242,0,0.095,0.128,0.157,0.095,0.128,0.157,0.051,0.0494,0.0493,20.2621,25.9824
2014-07-28,sugar beet/,4,5506.3,2195.5,10809.6,10809.6,2.1333,0,0.094,0.125,0.155,0.094,0.125,0.155,0.051,0.0494,0.0493,21.5371,25.652
2014-07-29,sugar beet/,4,5518.8,2200.7,11204.7,11204.7,2.1399,0,0.093,0.123,0.153,0.093,0.123,0.153,0.051,0.0494,0.0493,23.4975,22.902
2014-07-30,sugar beet/,5,5525.6,2203.8,11570.1,11570.1,2.1431,0,0.093,0.12,0.152,0.093,0.12,0.152,0.051,0.0494,0.0493,24.3167,21.3826
2014-07-31,sugar beet/,5,5533,2207.1,11971.9,11971.9,2.1442,0.575,0.092,0.118,0.15,0.092,0.118,0.15,0.051,0.0494,0.0493,24.5154,23.1442
2014-08-01,sugar beet/,5,5540.4,2210.3,12377.9,12377.9,2.1455,0,0.091,0.116,0.149,0.091,0.116,0.149,0.051,0.0494,0.0493,25.6842,24.7619
2014-08-02,sugar beet/,5,5545.5,2212.4,12678.6,12678.6,2.1466,0,0.091,0.114,0.147,0.091,0.114,0.147,0.051,0.0494,0.0493,26.23,20.075
2014-08-03,sugar beet/,5,5550.9,2214.6,12994.8,12994.8,2.1465,0.8183,0.09,0.113,0.146,0.09,0.113,0.146,0.051,0.0494,0.0493,26.4863,20.9625
2014-08-04,sugar beet/,5,5557.7,2217.4,13390.7,13390.7,2.1464,0,0.089,0.111,0.145,0.089,0.111,0.145,0.051,0.0494,0.0493,24.3204,23.0663
2014-08-05,sugar beet/,5,5563.5,2219.7,13734.4,13734.4,2.1468,2.5521,0.106,0.11,0.144,0.106,0.11,0.144,0.051,0.0494,0.0493,21.8046,19.9703
2014-08-06,sugar beet/,5,5568.7,2221.6,14054.8,14054.8,2.1467,5.5075,0.15,0.11,0.143,0.15,0.11,0.143,0.051,0.0494,0.0493,21.2267,19.28
2014-08-07,sugar beet/,5,5573.6,2223.4,14368.1,14368.1,2.1461,4.2081,0.172,0.11,0.141,0.172,0.11,0.141,0.051,0.0494,0.0493,22.6092,19.255
2014-08-08,sugar beet/,5,5579.4,2225.5,14729.4,14729.4,2.1453,1.4939,0.161,0.109,0.14,0.161,0.109,0.14,0.051,0.0494,0.0493,22.4696,21.1365
2014-08-09,sugar beet/,5,5585.3,2227.6,15097,15097,2.1448,0.1366,0.145,0.109,0.139,0.145,0.109,0.139,0.051,0.0494,0.0493,22.7842,22.1337
2014-08-10,sugar beet/,5,5590,2229.2,15412.8,15412.8,2.1441,0.088,0.131,0.109,0.138,0.131,0.109,0.138,0.051,0.0494,0.0493,24.4913,19.9934
2014-08-11,sugar beet/,5,5593.7,2230.2,15674.4,15674.4,2.1428,3.8929,0.149,0.109,0.136,0.149,0.109,0.136,0.051,0.0494,0.0493,24.4833,18.0077
2014-08-12,sugar beet/,5,5597.9,2231.5,15972.3,15972.3,2.141,1.7822,0.147,0.109,0.135,0.147,0.109,0.135,0.051,0.0494,0.0493,24.445,19.6753
2014-08-13,sugar beet/,5,5601.7,2232.4,16246.9,16246.9,2.1393,0.312,0.133,0.109,0.134,0.133,0.109,0.134,0.051,0.0494,0.0493,25.4688,19.5292
2014-08-14,sugar beet/,5,5605.8,2233.5,16548.5,16548.5,2.1372,0,0.118,0.109,0.133,0.118,0.109,0.133,0.051,0.0494,0.0493,26.4533,21.9086
2014-08-15,sugar beet/,5,5609,2234.1,16803.8,16803.8,2.1351,0,0.109,0.107,0.131,0.109,0.107,0.131,0.051,0.0494,0.0493,28.2775,21.9964
2014-08-16,sugar beet/,5,5613.1,2235.1,17115.7,17115.7,2.1325,1.1635,0.107,0.106,0.13,0.107,0.106,0.13,0.051,0.0494,0.0493,22.2346,19.661
2014-08-17,sugar beet/,5,5617.2,2236,17429.5,17429.5,2.1301,0.1714,0.102,0.105,0.129,0.102,0.105,0.129,0.051,0.0494,0.0493,21.1033,19.1919
2014-08-18,sugar beet/,5,5619.7,2236.3,17653.8,17653.8,2.1276,0,0.101,0.105,0.128,0.101,0.105,0.128,0.051,0.0494,0.0493,18.1158,14.2705
2014-08-19,sugar beet/,5,5623.8,2237.1,17978.4,17978.4,2.1244,0,0.1,0.104,0.127,0.1,0.104,0.127,0.051,0.0494,0.0493,15.9267,19.7955
2014-08-20,sugar beet/,5,5628.4,2238.2,18335.3,18335.3,2.1217,0,0.099,0.103,0.126,0.099,0.103,0.126,0.051,0.0494,0.0493,19.0354,21.5894
2014-08-21,sugar beet/,5,5631.1,2238.4,18582.9,18582.9,2.1191,0,0.098,0.103,0.125,0.098,0.103,0.125,0.051,0.0494,0.0493,21.1746,16.9876
2014-08-22,sugar beet/,5,5631.5,2237.6,18701.1,18701.1,2.1157,0.2893,0.098,0.102,0.125,0.098,0.102,0.125,0.051,0.0494,0.0493,21.3142,11.7487
2014-08-23,sugar beet/,5,5634.2,2237.7,18953.7,18953.7,2.1113,0,0.097,0.102,0.124,0.097,0.102,0.124,0.051,0.0494,0.0493,16.9846,18.9002
2014-08-24,sugar beet/,5,5636.5,2237.7,19192.8,19192.8,2.1076,0,0.097,0.102,0.123,0.097,0.102,0.123,0.051,0.0494,0.0493,16.8713,20.8603
2014-08-25,sugar beet/,5,5636.8,2236.8,19307.7,19307.7,2.1038,0.3452,0.096,0.101,0.122,0.096,0.101,0.122,0.051,0.0494,0.0493,19.8483,15.8511
2014-08-26,sugar beet/,5,5637.5,2236,19458.1,19458.1,2.099,0,0.096,0.101,0.121,0.096,0.101,0.121,0.051,0.0494,0.0493,16.1363,20.043
2014-08-27,sugar beet/,5,5633.5,2233.2,19461.6,19461.6,2.0944,10.7401,0.195,0.101,0.121,0.195,0.101,0.121,0.051,0.0494,0.0493,15.5125,5.6829
2014-08-28,sugar beet/,5,5627.6,2229.4,19465.1,19465.1,2.0877,10.1607,0.286,0.101,0.121,0.286,0.101,0.121,0.051,0.0494,0.0493,14.5329,4.5069
2014-08-29,sugar beet/,5,5627.5,2228.3,19568.6,19568.6,2.0802,3.188,0.295,0.103,0.121,0.295,0.103,0.121,0.051,0.0494,0.0493,14.8258,12.8766
2014-08-30,sugar beet/,5,5628.6,2227.5,19749.7,19749.7,2.075,0,0.274,0.103,0.12,0.274,0.103,0.12,0.051,0.0494,0.0493,14.8713,14.8751
2014-08-31,sugar beet/,5,5629.3,2226.7,19911.8,19911.8,2.0701,0.0612,0.257,0.103,0.12,0.257,0.103,0.12,0.051,0.0494,0.0493,15.3358,13.4711
2014-09-01,sugar beet/,5,5630.1,2225.8,20081.4,20081.4,2.065,0,0.233,0.103,0.119,0.233,0.103,0.119,0.051,0.0494,0.0493,18.0633,14.9484
2014-09-02,sugar beet/,5,5631.1,2225,20268.9,20268.9,2.0598,0,0.206,0.103,0.118,0.206,0.103,0.118,0.051,0.0494,0.0493,18.515,16.4258
2014-09-03,sugar beet/,5,5632.3,2224.1,20464.9,20464.9,2.0547,0,0.184,0.103,0.118,0.184,0.103,0.118,0.051,0.0494,0.0493,17.8158,17.1669
2014-09-04,sugar beet/,5,5633.1,2223.2,20647.9,20647.9,2.0494,0,0.167,0.103,0.117,0.167,0.103,0.117,0.051,0.0494,0.0493,13.8263,18.8678
2014-09-05,sugar beet/,5,5632.6,2221.7,20743,20743,2.044,0,0.156,0.103,0.117,0.156,0.103,0.117,0.051,0.0494,0.0493,13.9771,16.9613
2014-09-06,sugar beet/,5,5631.2,2220,20777.4,20777.4,2.0381,0,0.149,0.103,0.116,0.149,0.103,0.116,0.051,0.0494,0.0493,14.785,16.7155
2014-09-07,sugar beet/,5,5625.6,2216.2,20781,20781,2.0318,0,0.141,0.103,0.116,0.141,0.103,0.116,0.051,0.0494,0.0493,17.08,15.1918
2014-09-08,sugar beet/,5,5614.6,2209.7,20784.5,20784.5,2.0237,0,0.133,0.103,0.115,0.133,0.103,0.115,0.051,0.0494,0.0493,18.7554,10.0699
2014-09-09,sugar beet/,5,5603.8,2203.3,20788.2,20788.2,2.013,0.1781,0.128,0.103,0.115,0.128,0.103,0.115,0.051,0.0494,0.0493,16.485,7.754
2014-09-10,sugar beet/,5,5591.8,2196.3,20791.8,20791.8,2.0022,0.4198,0.125,0.103,0.115,0.125,0.103,0.115,0.051,0.0494,0.0493,15.6233,5.1863
2014-09-11,sugar beet/,5,5583.1,2190.9,20795.4,20795.4,1.9909,0,0.116,0.102,0.114,0.116,0.102,0.114,0.051,0.0494,0.0493,15.9954,17.1894
2014-09-12,sugar beet/,5,5573.5,2185,20799,20799,1.9809,0,0.109,0.102,0.114,0.109,0.102,0.114,0.051,0.0494,0.0493,17.4163,16.8047
2014-09-13,sugar beet/,5,5563.4,2178.9,20802.6,20802.6,1.9705,0,0.106,0.102,0.113,0.106,0.102,0.113,0.051,0.0494,0.0493,16.2904,15.5531
2014-09-14,sugar beet/,5,5553,2172.6,20806.2,20806.2,1.9597,0,0.104,0.102,0.113,0.104,0.102,0.113,0.051,0.0494,0.0493,15.4342,15.0519
2014-09-15,sugar beet/,5,5544.2,2167,20809.8,20809.8,1.9487,0,0.103,0.102,0.113,0.103,0.102,0.113,0.051,0.0494,0.0493,12.0129,12.3863
2014-09-16,sugar beet/,5,5534.5,2161.1,20813.4,20813.4,1.9383,0,0.101,0.102,0.113,0.101,0.102,0.113,0.051,0.0494,0.0493,13.1196,15.3369
2014-09-17,sugar beet/,5,5526.5,2156,20816.9,20816.9,1.9275,0,0.1,0.102,0.112,0.1,0.102,0.112,0.051,0.0494,0.0493,9.6504,15.814
2014-09-18,sugar beet/,5,5518.7,2150.9,20820.4,20820.4,1.9174,0,0.1,0.102,0.112,0.1,0.102,0.112,0.051,0.0494,0.0493,8.0621,15.7064
2014-09-19,sugar beet/,5,5510,2145.4,20823.8,20823.8,1.9073,0,0.1,0.101,0.112,0.1,0.101,0.112,0.051,0.0494,0.0493,9.1442,15.5375
2014-09-20,sugar beet/,5,5500.7,2139.6,20827.2,20827.2,1.8969,0,0.099,0.101,0.112,0.099,0.101,0.112,0.051,0.0494,0.0493,10.1763,15.3635
2014-09-21,sugar beet/,5,5491.1,2133.7,20830.6,20830.6,1.886,0,0.099,0.101,0.111,0.099,0.101,0.111,0.051,0.0494,0.0493,10.7338,14.8946
2014-09-22,sugar beet/,5,5480.9,2127.4,20834,20834,1.875,0,0.099,0.101,0.111,0.099,0.101,0.111,0.051,0.0494,0.0493,11.485,13.9373
2014-09-23,sugar beet/,5,5469.4,2120.5,20837.3,20837.3,1.8638,7.2251,0.163,0.101,0.111,0.163,0.101,0.111,0.051,0.0494,0.0493,13.8146,8.0448
2014-09-24,sugar beet/,5,5457.1,2113.2,20840.6,20840.6,1.8518,10.2489,0.254,0.101,0.11,0.254,0.101,0.11,0.051,0.0494,0.0493,13.15,1.4981
2014-09-25,sugar beet/,5,5448.2,2107.5,20843.9,20843.9,1.8394,0,0.241,0.101,0.11,0.241,0.101,0.11,0.051,0.0494,0.0493,12.8292,10.7653
2014-09-26,sugar beet/,5,5446.9,2105.3,20936.2,20936.2,1.8285,0,0.23,0.101,0.11,0.23,0.101,0.11,0.051,0.0494,0.0493,11.6067,11.2276
2014-09-27,sugar beet/,5,5445.6,2103,21030.3,21030.3,1.8207,0,0.221,0.101,0.11,0.221,0.101,0.11,0.051,0.0494,0.0493,9.8354,11.6125
2014-09-28,sugar beet/,5,5444.1,2100.8,21113.6,21113.6,1.8129,0.2135,0.213,0.101,0.11,0.213,0.101,0.11,0.051,0.0494,0.0493,10.2758,10.6387
2014-09-29,sugar beet/,5,5442.2,2098.4,21158.4,21158.4,1.805,0.2376,0.206,0.101,0.11,0.206,0.101,0.11,0.051,0.0494,0.0493,9.5004,7.7744
2014-09-30,sugar beet/,5,5439.9,2096,21172.1,21172.1,1.797,0.2885,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,13.1588,7.3866
2014-10-01,sugar beet/,5,5430.4,2090.1,21175.2,21175.2,1.7889,0.2692,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,6.8621,9.0085
2014-10-02,sugar beet/,5,5421,2084.1,21178.2,21178.2,1.7777,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,6.5075,12.6836
2014-10-03,sugar beet/,5,5411.5,2078.2,21181.1,21181.1,1.7664,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,6.1296,12.471
2014-10-04,sugar beet/,5,5402.2,2072.3,21184,21184,1.7553,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,6.5867,10.0189
2014-10-05,sugar beet/,5,5394.7,2067.4,21186.9,21186.9,1.7441,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,2.7679,8.8224
2014-10-06,sugar beet/,5,5386.5,2062.1,21189.7,21189.7,1.7338,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,4.6688,8.9263
2014-10-07,sugar beet/,5,5378.2,2056.8,21192.5,21192.5,1.7233,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,4.3621,11.1162
2014-10-08,sugar beet/,5,5369.7,2051.4,21195.3,21195.3,1.7127,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,3.1488,11.4766
2014-10-09,sugar beet/,5,5360.6,2045.6,21198,21198,1.7021,0,0.198,0.101,0.109,0.198,0.101,0.109,0.051,0.0494,0.0493,5.8892,10.6464
2014-10-10,sugar beet/,5,5360.6,2045.6,21198,21198,1.7021,0,0.198,0.101,0.109,0.198,0.101,0.109,0.0523,0.0494,0.0493,10.2454,9.8653
2014-10-11,,0,0,0,0,0,0,0,0.179,0.101,0.109,0.179,0.101,0.109,0.0523,0.0494,0.0493,11.2008,10.5677
2014-10-12,,0,0,0,0,0,0,0,0.163,0.101,0.108,0.163,0.101,0.108,0.0523,0.0494,0.0493,10.9113,9.303
2014-10-13,,0,0,0,0,0,0,0,0.142,0.101,0.107,0.142,0.101,0.107,0.0523,0.0494,0.0493,13.7838,9.9098
2014-10-14,,0,0,0,0,0,0,0.0735,0.13,0.101,0.107,0.13,0.101,0.107,0.0523,0.0494,0.0493,13.5342,6.2083
2014-10-15,,0,0,0,0,0,0,0,0.11,0.101,0.106,0.11,0.101,0.106,0.0523,0.0494,0.0493,13.5525,9.7623
2014-10-16,,0,0,0,0,0,0,12.5377,0.227,0.101,0.106,0.227,0.101,0.106,0.0523,0.0494,0.0493,13.8688,4.3036
2014-10-17,,0,0,0,0,0,0,0.1604,0.205,0.101,0.105,0.205,0.101,0.105,0.0522,0.0494,0.0493,10.2638,5.7412
2014-10-18,,0,0,0,0,0,0,0,0.187,0.1,0.104,0.187,0.1,0.104,0.0522,0.0494,0.0493,1.8633,5.1867
2014-10-19,,0,0,0,0,0,0,0,0.173,0.1,0.104,0.173,0.1,0.104,0.0522,0.0494,0.0493,-0.0667,9.3508
2014-10-20,,0,0,0,0,0,0,4.7478,0.2,0.1,0.103,0.2,0.1,0.103,0.0522,0.0494,0.0493,5.1529,3.5773
2014-10-21,,0,0,0,0,0,0,3.8169,0.213,0.1,0.103,0.213,0.1,0.103,0.0521,0.0494,0.0493,11.0592,3.4254
2014-10-22,,0,0,0,0,0,0,0.1073,0.214,0.1,0.103,0.214,0.1,0.103,0.0521,0.0494,0.0493,1.3467,6.467
2014-10-23,,0,0,0,0,0,0,0,0.214,0.1,0.103,0.214,0.1,0.103,0.0521,0.0494,0.0493,-3.8883,8.8236
2014-10-24,,0,0,0,0,0,0,0,0.214,0.1,0.103,0.214,0.1,0.103,0.0521,0.0494,0.0493,-5.7408,7.3408
2014-10-25,,0,0,0,0,0,0,0,0.214,0.1,0.103,0.214,0.1,0.103,0.0521,0.0494,0.0493,-6.5625,8.4154
2014-10-26,,0,0,0,0,0,0,0,0.214,0.1,0.103,0.214,0.1,0.103,0.0521,0.0494,0.0493,-5.6638,8.2053
2014-10-27,,0,0,0,0,0,0,0,0.214,0.1,0.103,0.214,0.1,0.103,0.0521,0.0494,0.0493,-1.8263,8.1627
2014-10-28,,0,0,0,0,0,0,0,0.2,0.1,0.103,0.2,0.1,0.103,0.0521,0.0494,0.0493,2.0271,7.9098
2014-10-29,,0,0,0,0,0,0,0,0.183,0.1,0.102,0.183,0.1,0.102,0.0521,0.0494,0.0493,5.9717,6.4846
2014-10-30,,0,0,0,0,0,0,0,0.177,0.1,0.102,0.177,0.1,0.102,0.0521,0.0494,0.0493,5.5521,6.1385
2014-10-31,,0,0,0,0,0,0,0,0.169,0.1,0.102,0.169,0.1,0.102,0.0521,0.0494,0.0493,4.23,6.241
2014-11-01,,0,0,0,0,0,0,0.4577,0.159,0.1,0.102,0.159,0.1,0.102,0.052,0.0494,0.0493,2.4121,4.0306
2014-11-02,,0,0,0,0,0,0,0.3126,0.162,0.1,0.102,0.162,0.1,0.102,0.052,0.0494,0.0493,-0.7267,4.5724
2014-11-03,,0,0,0,0,0,0,0.7474,0.171,0.1,0.102,0.171,0.1,0.102,0.052,0.0494,0.0493,-2.5179,2.6348
2014-11-04,,0,0,0,0,0,0,0,0.161,0.1,0.102,0.161,0.1,0.102,0.052,0.0494,0.0493,0.8192,6.1476
2014-11-05,,0,0,0,0,0,0,0,0.148,0.1,0.101,0.148,0.1,0.101,0.052,0.0494,0.0493,3.1575,5.7183
2014-11-06,,0,0,0,0,0,0,0.2625,0.141,0.1,0.101,0.141,0.1,0.101,0.052,0.0494,0.0493,2.8788,5.6045
2014-11-07,,0,0,0,0,0,0,0.7152,0.137,0.1,0.101,0.137,0.1,0.101,0.052,0.0494,0.0493,6.1888,2.1917
2014-11-08,,0,0,0,0,0,0,2.3777,0.14,0.1,0.101,0.14,0.1,0.101,0.052,0.0494,0.0493,9.7758,0.9872
2014-11-09,,0,0,0,0,0,0,0.1239,0.13,0.1,0.101,0.13,0.1,0.101,0.052,0.0494,0.0493,8.0496,3.2827
2014-11-10,,0,0,0,0,0,0,0.234,0.122,0.1,0.101,0.122,0.1,0.101,0.052,0.0494,0.0493,4.1767,4.397
2014-11-11,,0,0,0,0,0,0,0.634,0.117,0.1,0.101,0.117,0.1,0.101,0.052,0.0494,0.0493,5.2942,1.999
2014-11-12,,0,0,0,0,0,0,0.5928,0.114,0.1,0.1,0.114,0.1,0.1,0.052,0.0494,0.0493,3.9117,1.7791
2014-11-13,,0,0,0,0,0,0,0.8168,0.117,0.1,0.1,0.117,0.1,0.1,0.052,0.0494,0.0493,2.3908,1.7633
2014-11-14,,0,0,0,0,0,0,0.8294,0.118,0.1,0.1,0.118,0.1,0.1,0.052,0.0494,0.0493,2.9108,1.429
2014-11-15,,0,0,0,0,0,0,0.7258,0.117,0.1,0.1,0.117,0.1,0.1,0.052,0.0494,0.0493,2.5221,1.2932
2014-11-16,,0,0,0,0,0,0,0.2294,0.12,0.1,0.1,0.12,0.1,0.1,0.052,0.0494,0.0493,-0.4433,2.416
2014-11-17,,0,0,0,0,0,0,0,0.12,0.1,0.1,0.12,0.1,0.1,0.052,0.0494,0.0493,-3.4096,4.6356
2014-11-18,,0,0,0,0,0,0,0,0.12,0.1,0.1,0.12,0.1,0.1,0.052,0.0494,0.0493,-7.5113,4.8838
2014-11-19,,0,0,0,0,0,0,0.0833,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-5.1392,2.507
2014-11-20,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-2.3692,4.3112
2014-11-21,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-4.3708,4.658
2014-11-22,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-7.0025,4.3812
2014-11-23,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-4.9725,4.4314
2014-11-24,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-4.0104,2.8762
2014-11-25,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-7.2004,3.7157
2014-11-26,,0,0,0,0,0,0,0,0.121,0.1,0.1,0.121,0.1,0.1,0.052,0.0494,0.0493,-12.0375,4.3642
2014-11-27,,0,0,0,0,0,0,0.1355,0.122,0.1,0.1,0.122,0.1,0.1,0.052,0.0494,0.0493,-8.5271,2.1865
2014-11-28,,0,0,0,0,0,0,0.8185,0.131,0.1,0.1,0.131,0.1,0.1,0.052,0.0494,0.0493,-3.9358,2.0909
2014-11-29,,0,0,0,0,0,0,2.467,0.16,0.1,0.1,0.16,0.1,0.1,0.052,0.0494,0.0493,-6.6246,0.704
2014-11-30,,0,0,0,0,0,0,0.0995,0.161,0.1,0.1,0.161,0.1,0.1,0.052,0.0494,0.0493,-8.7279,1.8001
2014-12-01,,0,0,0,0,0,0,0,0.161,0.1,0.1,0.161,0.1,0.1,0.052,0.0494,0.0493,-9.7767,3.6054
2014-12-02,,0,0,0,0,0,0,0.4077,0.165,0.1,0.1,0.165,0.1,0.1,0.052,0.0494,0.0493,-6.1913,2.6571
