out_SOC2.581767578125_PV0.5904931640625_pH5.456884765625_CN11.444189453125.csv
7,sugar beet/,9729.2,2017-05-20,2017-09-15
out_SOC4.794775390625_PV0.4949365234375_pH5.144677734375_CN12.197119140625.csv
1,sugar beet/,25169.9,2011-05-02,2011-11-01
2,barley/spring barley,1405.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19951.6,2014-04-20,2014-10-10
5,soybean/000,188.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9729.2,2017-05-20,2017-09-15
out_SOC4.794775390625_PV0.4954931640625_pH4.913330078125_CN12.197119140625.csv
1,sugar beet/,25169.9,2011-05-02,2011-11-01
2,barley/spring barley,1408.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19960.5,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9730.7,2017-05-20,2017-09-15
out_SOC4.794775390625_PV0.4954931640625_pH5.144677734375_CN10.915380859375.csv
1,sugar beet/,25169.9,2011-05-02,2011-11-01
2,barley/spring barley,1408.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19960.5,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9730.7,2017-05-20,2017-09-15
out_SOC4.794775390625_PV0.4964208984375_pH4.994189453125_CN11.407568359375.csv
1,sugar beet/,25170,2011-05-02,2011-11-01
2,barley/spring barley,1418.2,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19980.6,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9733.9,2017-05-20,2017-09-15
out_SOC4.794775390625_PV0.4964208984375_pH4.994189453125_CN12.378759765625.csv
1,sugar beet/,25170,2011-05-02,2011-11-01
2,barley/spring barley,1418.2,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19980.6,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9733.9,2017-05-20,2017-09-15
out_SOC4.794775390625_PV0.4964208984375_pH6.654052734375_CN12.378759765625.csv
1,sugar beet/,25170,2011-05-02,2011-11-01
2,barley/spring barley,1418.2,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19980.6,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9733.9,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.5546826171875_pH4.881884765624999_CN11.819189453125.csv
1,sugar beet/,25198.6,2011-05-02,2011-11-01
2,barley/spring barley,1673.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20996.4,2014-04-20,2014-10-10
5,soybean/000,188.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.5546826171875_pH6.308154296875_CN12.353857421875.csv
1,sugar beet/,25198.6,2011-05-02,2011-11-01
2,barley/spring barley,1673.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20996.4,2014-04-20,2014-10-10
5,soybean/000,188.7,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.5556103515625_pH5.299658203125_CN12.034521484375.csv
1,sugar beet/,25198.8,2011-05-02,2011-11-01
2,barley/spring barley,1676.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21014,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.5556103515625_pH6.878662109375_CN11.183447265625.csv
1,sugar beet/,25198.8,2011-05-02,2011-11-01
2,barley/spring barley,1676.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21014,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.5556103515625_pH6.878662109375_CN12.034521484375.csv
1,sugar beet/,25198.8,2011-05-02,2011-11-01
2,barley/spring barley,1676.9,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21014,2014-04-20,2014-10-10
5,soybean/000,188.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.6379931640625001_pH4.881884765624999_CN12.353857421875.csv
1,sugar beet/,25234,2011-05-02,2011-11-01
2,barley/spring barley,1794.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22497.2,2014-04-20,2014-10-10
5,soybean/000,195.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.9,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.6379931640625001_pH6.308154296875_CN11.819189453125.csv
1,sugar beet/,25234,2011-05-02,2011-11-01
2,barley/spring barley,1794.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22497.2,2014-04-20,2014-10-10
5,soybean/000,195.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.9,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.6379931640625001_pH6.308154296875_CN12.353857421875.csv
1,sugar beet/,25234,2011-05-02,2011-11-01
2,barley/spring barley,1794.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22497.2,2014-04-20,2014-10-10
5,soybean/000,195.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.9,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.6619287109375_pH5.299658203125_CN11.183447265625.csv
1,sugar beet/,25244.2,2011-05-02,2011-11-01
2,barley/spring barley,1794.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22922.4,2014-04-20,2014-10-10
5,soybean/000,196.8,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.8,2017-05-20,2017-09-15
out_SOC4.798310546875_PV0.6619287109375_pH6.878662109375_CN12.034521484375.csv
1,sugar beet/,25244.2,2011-05-02,2011-11-01
2,barley/spring barley,1794.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22922.4,2014-04-20,2014-10-10
5,soybean/000,196.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.8,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.4914111328125_pH5.472607421875_CN11.422216796875.csv
1,sugar beet/,25169.7,2011-05-02,2011-11-01
2,barley/spring barley,1385.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19900.1,2014-04-20,2014-10-10
5,soybean/000,188.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9696.4,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.4914111328125_pH5.888134765625_CN11.784033203125.csv
1,sugar beet/,25169.7,2011-05-02,2011-11-01
2,barley/spring barley,1385.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19900.1,2014-04-20,2014-10-10
5,soybean/000,188.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9696.4,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5509716796875_pH5.1312011718749995_CN11.567236328125.csv
1,sugar beet/,25197.8,2011-05-02,2011-11-01
2,barley/spring barley,1658.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20923.2,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5509716796875_pH6.292431640625001_CN11.152685546875.csv
1,sugar beet/,25197.8,2011-05-02,2011-11-01
2,barley/spring barley,1658.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20923.2,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5509716796875_pH6.292431640625001_CN11.567236328125.csv
1,sugar beet/,25197.8,2011-05-02,2011-11-01
2,barley/spring barley,1658.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20923.2,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5598779296875_pH5.472607421875_CN11.784033203125.csv
1,sugar beet/,25199.7,2011-05-02,2011-11-01
2,barley/spring barley,1692.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21091.8,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5598779296875_pH5.888134765625_CN11.422216796875.csv
1,sugar beet/,25199.7,2011-05-02,2011-11-01
2,barley/spring barley,1692.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21091.8,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5598779296875_pH5.888134765625_CN11.784033203125.csv
1,sugar beet/,25199.7,2011-05-02,2011-11-01
2,barley/spring barley,1692.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21091.8,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5600634765625_pH5.1312011718749995_CN11.152685546875.csv
1,sugar beet/,25199.7,2011-05-02,2011-11-01
2,barley/spring barley,1693,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21097.4,2014-04-20,2014-10-10
5,soybean/000,188.7,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.801845703125_PV0.5600634765625_pH6.292431640625001_CN11.567236328125.csv
1,sugar beet/,25199.7,2011-05-02,2011-11-01
2,barley/spring barley,1693,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21097.4,2014-04-20,2014-10-10
5,soybean/000,188.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5129345703125_pH5.553466796875_CN11.346044921875.csv
1,sugar beet/,25178.9,2011-05-02,2011-11-01
2,barley/spring barley,1491,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20261.6,2014-04-20,2014-10-10
5,soybean/000,188.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9803.5,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5129345703125_pH5.553466796875_CN11.356298828125.csv
1,sugar beet/,25178.9,2011-05-02,2011-11-01
2,barley/spring barley,1491,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20261.6,2014-04-20,2014-10-10
5,soybean/000,188.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9803.5,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5129345703125_pH5.915087890625_CN11.346044921875.csv
1,sugar beet/,25178.9,2011-05-02,2011-11-01
2,barley/spring barley,1491,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20261.6,2014-04-20,2014-10-10
5,soybean/000,188.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9803.5,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5743505859375_pH4.776318359375_CN11.952490234375.csv
1,sugar beet/,25202.1,2011-05-02,2011-11-01
2,barley/spring barley,1731.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21374.9,2014-04-20,2014-10-10
5,soybean/000,189.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5743505859375_pH5.200830078125_CN12.068212890625.csv
1,sugar beet/,25202.1,2011-05-02,2011-11-01
2,barley/spring barley,1731.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21374.9,2014-04-20,2014-10-10
5,soybean/000,189.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5843701171875_pH5.553466796875_CN11.346044921875.csv
1,sugar beet/,25203.5,2011-05-02,2011-11-01
2,barley/spring barley,1757.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21530.7,2014-04-20,2014-10-10
5,soybean/000,190,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.5843701171875_pH5.915087890625_CN11.356298828125.csv
1,sugar beet/,25203.5,2011-05-02,2011-11-01
2,barley/spring barley,1757.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21530.7,2014-04-20,2014-10-10
5,soybean/000,190,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.6071923828125_pH4.776318359375_CN11.952490234375.csv
1,sugar beet/,25206.2,2011-05-02,2011-11-01
2,barley/spring barley,1800.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21931.4,2014-04-20,2014-10-10
5,soybean/000,191.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.6071923828125_pH4.776318359375_CN12.068212890625.csv
1,sugar beet/,25206.2,2011-05-02,2011-11-01
2,barley/spring barley,1800.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21931.4,2014-04-20,2014-10-10
5,soybean/000,191.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.805380859375_PV0.6071923828125_pH5.200830078125_CN11.952490234375.csv
1,sugar beet/,25206.2,2011-05-02,2011-11-01
2,barley/spring barley,1800.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21931.4,2014-04-20,2014-10-10
5,soybean/000,191.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.1,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.5817724609375_pH6.009423828125_CN11.565771484375.csv
1,sugar beet/,25203.2,2011-05-02,2011-11-01
2,barley/spring barley,1751.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21503.4,2014-04-20,2014-10-10
5,soybean/000,190,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.5817724609375_pH6.009423828125_CN11.962744140625.csv
1,sugar beet/,25203.2,2011-05-02,2011-11-01
2,barley/spring barley,1751.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21503.4,2014-04-20,2014-10-10
5,soybean/000,190,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.5817724609375_pH6.303662109375001_CN11.962744140625.csv
1,sugar beet/,25203.2,2011-05-02,2011-11-01
2,barley/spring barley,1751.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21503.4,2014-04-20,2014-10-10
5,soybean/000,189.9,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6472705078125001_pH6.009423828125_CN11.962744140625.csv
1,sugar beet/,25238.6,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22646,2014-04-20,2014-10-10
5,soybean/000,195.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6472705078125001_pH6.303662109375001_CN11.565771484375.csv
1,sugar beet/,25238.6,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22646,2014-04-20,2014-10-10
5,soybean/000,195.5,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6545068359375_pH6.609130859375_CN11.359228515625.csv
1,sugar beet/,25241.6,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22782.1,2014-04-20,2014-10-10
5,soybean/000,196.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6545068359375_pH6.683251953125_CN11.179052734375.csv
1,sugar beet/,25241.6,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22782.1,2014-04-20,2014-10-10
5,soybean/000,196.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6545068359375_pH6.683251953125_CN11.359228515625.csv
1,sugar beet/,25241.6,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22782.1,2014-04-20,2014-10-10
5,soybean/000,196.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6580322265625_pH6.609130859375_CN11.179052734375.csv
1,sugar beet/,25242.9,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22846.9,2014-04-20,2014-10-10
5,soybean/000,196.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.9,2017-05-20,2017-09-15
out_SOC4.808916015625_PV0.6580322265625_pH6.683251953125_CN11.359228515625.csv
1,sugar beet/,25242.9,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,22846.9,2014-04-20,2014-10-10
5,soybean/000,196.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9822.9,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.48454589843749996_pH4.787548828125_CN11.036962890625.csv
1,sugar beet/,25169.4,2011-05-02,2011-11-01
2,barley/spring barley,1343.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19723.8,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9658.8,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.48454589843749996_pH5.270458984375_CN11.700537109375.csv
1,sugar beet/,25169.4,2011-05-02,2011-11-01
2,barley/spring barley,1343.8,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,19723.8,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9658.8,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.5125634765625_pH5.706201171875_CN11.527685546875.csv
1,sugar beet/,25178.6,2011-05-02,2011-11-01
2,barley/spring barley,1489.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20257.8,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9803.1,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.5125634765625_pH5.706201171875_CN11.942236328125.csv
1,sugar beet/,25178.6,2011-05-02,2011-11-01
2,barley/spring barley,1489.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20257.8,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9803.1,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.5125634765625_pH6.867431640625_CN11.527685546875.csv
1,sugar beet/,25178.6,2011-05-02,2011-11-01
2,barley/spring barley,1489.6,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20257.8,2014-04-20,2014-10-10
5,soybean/000,188.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9803.1,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.5984716796875_pH5.706201171875_CN11.527685546875.csv
1,sugar beet/,25205.3,2011-05-02,2011-11-01
2,barley/spring barley,1785.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21780.7,2014-04-20,2014-10-10
5,soybean/000,191.6,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.5984716796875_pH6.867431640625_CN11.942236328125.csv
1,sugar beet/,25205.3,2011-05-02,2011-11-01
2,barley/spring barley,1785.3,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,21780.7,2014-04-20,2014-10-10
5,soybean/000,191.3,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823.2,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.6661962890625001_pH4.787548828125_CN11.700537109375.csv
1,sugar beet/,25245.7,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,23015,2014-04-20,2014-10-10
5,soybean/000,197.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.6661962890625001_pH5.270458984375_CN11.036962890625.csv
1,sugar beet/,25245.7,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,23015,2014-04-20,2014-10-10
5,soybean/000,197.2,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.812451171875001_PV0.6661962890625001_pH5.270458984375_CN11.700537109375.csv
1,sugar beet/,25245.7,2011-05-02,2011-11-01
2,barley/spring barley,1794.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,23015,2014-04-20,2014-10-10
5,soybean/000,197.1,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9823,2017-05-20,2017-09-15
out_SOC4.815986328125_PV0.5236962890625_pH5.787060546875_CN12.154638671875.csv
1,sugar beet/,25186.6,2011-05-02,2011-11-01
2,barley/spring barley,1537.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20446.7,2014-04-20,2014-10-10
5,soybean/000,188.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9812.8,2017-05-20,2017-09-15
out_SOC4.815986328125_PV0.5236962890625_pH6.732666015625_CN11.104345703125.csv
1,sugar beet/,25186.6,2011-05-02,2011-11-01
2,barley/spring barley,1537.4,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20446.7,2014-04-20,2014-10-10
5,soybean/000,188.4,2015-04-15,2015-09-10
6,wheat/winter wheat,0,2015-09-25,2016-05-04
7,sugar beet/,9812.8,2017-05-20,2017-09-15
out_SOC4.815986328125_PV0.5264794921875_pH6.290185546875_CN11.883642578125.csv
1,sugar beet/,25188.2,2011-05-02,2011-11-01
2,barley/spring barley,1549.5,2012-05-02,2012-09-01
3,wheat/winter wheat,0,2013-09-09,2014-04-13
4,sugar beet/,20484.9,2014-04-20,2014-10-10
